pin,household_id,zipcode,blockgroup,lat,lon,zone,liveyearround,liveparttime,everhit,howmanyhits,worry,timesevac,expectedmoreorless,evacuated,whenleft,advisedtogo,samechoice,evacpwithnote,evacpwithoutnote,yearborn,sex,hispanic,race,edu,income,ideology,party,elevation,milestocoast
14133490,33490,06475,1,41.2819399999999,-72.417032,A,1,1,1,6,5,3,4,1,2,2,1,5,2,1931,2,2,3,7,2,4,1,2.842226982116699,0.07686324200153953
14133598,33598,06385,2,41.3184479999999,-72.147525,A,1,1,2,2,5,0,3,NA,NA,2,1,5,3,1960,2,2,3,9,5,2,2,17.296420548210143,0.03527536578897479
14133604,33604,06357,3,41.3084169999999,-72.2101409999999,A,1,1,1,3,7,0,4,2,NA,2,2,5,NA,1939,2,2,3,9,4,5,3,12.64702224731445,0.3190815104537392
14133950,33950,06820,3,41.0477429999999,-73.4805989999999,A,1,1,1,2,6,2,5,2,2,1,1,5,5,1966,2,2,3,7,5,3,3,5.899158954620361,0.09991688330123655
14133952,33952,06516,1,41.2691329999999,-72.940931,A,1,1,1,3,4,0,2,2,4,1,1,NA,3,1943,1,2,3,5,2,3,3,6.446729183197021,0.34325287208179284
14134211,34211,06475,2,41.283462,-72.387534,A,1,1,2,2,5,0,3,NA,NA,2,1,4,2,1963,1,2,3,7,6,3,3,12.605167214069366,0.09689671125768132
14134327,34327,06405,2,41.277139,-72.805954,A,1,1,1,1,2,0,4,2,4,2,2,4,2,1985,2,2,3,5,2,1,2,5.741372108459473,0.04335684243092542
14134382,34382,06443,1,41.271885,-72.576515,A,1,1,1,2,5,0,3,2,NA,2,1,4,2,1953,2,2,3,7,5,3,5,6.497091293334961,0.07275648401748365
14134568,34568,06475,2,41.2860429999999,-72.4212519999999,A,2,1,1,0,4,0,4,2,NA,1,3,4,2,1957,2,2,3,8,4,2,3,5.015659332275391,0.24171834888609442
14134744,34744,06460,2,41.2295319999999,-72.9968559999999,A,1,1,1,2,5,1,4,1,2,2,1,5,3,1963,2,2,3,8,3,2,2,6.016633033752441,0.20619579175748953
14134824,34824,06405,2,41.2787239999999,-72.8071199999999,A,1,1,1,2,5,1,2,1,1,1,3,5,3,1958,2,2,3,8,3,2,3,8.407379150390625,0.13973550575972896
14134889,34889,06475,2,41.281038,-72.385782,A,1,1,1,2,3,0,3,2,NA,1,1,1,1,1945,1,2,3,7,5,3,2,3.305375099182129,0.03515829994028288
14135320,35320,06413,2,41.270121,-72.5308459999999,A,1,1,1,1,1,1,3,1,2,1,2,5,3,1938,2,2,3,8,4,1,2,4.374052047729492,0.08089491054496856
14135371,35371,06515,2,41.3243739999999,-72.9593679999999,A,1,1,1,2,2,0,5,2,NA,2,2,5,1,1958,1,2,3,7,3,2,3,10.12738037109375,0.09660012239406071
14135484,35484,06498,5,41.2799109999999,-72.4207069999999,A,1,1,1,3,5,1,4,1,2,1,3,5,3,1965,2,2,3,7,2,2,3,3.825322389602661,0.09846319784547469
14135671,35671,06405,4,41.2620829999999,-72.8211459999999,A,1,1,1,2,6,2,1,1,1,2,2,4,3,1929,2,2,3,7,4,2,2,2.339674949645996,0.025125365462142
14135785,35785,06615,2,41.155054,-73.120733,A,1,1,1,3,6,0,5,2,NA,2,1,2,2,1957,2,2,3,7,3,3,3,8.724068641662598,0.17985614554900048
14135862,35862,06460,3,41.210841,-73.030444,A,1,1,1,4,4,0,4,2,NA,1,2,3,2,1945,1,2,3,7,4,4,1,7.033186912536621,0.07943038681901124
14136144,36144,06413,1,41.2846869999999,-72.526689,A,1,1,1,2,6,0,5,2,NA,2,1,5,4,1962,2,2,3,8,3,2,3,13.34433555603027,0.08625372174951464
14136164,36164,06460,1,41.2154019999999,-73.051077,A,1,1,1,2,3,0,3,2,NA,3,1,2,1,1932,1,2,3,9,4,1,2,4.780394077301025,0.11209848966934659
14136288,36288,06605,2,41.1453599999999,-73.226116,A,1,1,1,3,7,2,5,1,1,1,1,5,5,1954,2,2,3,7,6,3,2,10.96554756164551,0.04599749416369298
14136365,36365,06498,5,41.277053,-72.4209749999999,A,1,1,1,0,5,2,3,1,1,3,1,5,5,1954,2,2,7,9,6,3,2,7.204269409179688,0.031033314909512548
14136411,36411,06902,2,41.020304,-73.52867,A,2,1,1,1,5,1,5,2,NA,1,1,5,4,1940,2,2,3,9,6,2,2,2.973398685455322,0.08750143602161123
14136582,36582,06385,2,41.30451,-72.131038,A,1,1,1,1,5,0,4,2,NA,2,2,3,2,1943,1,2,3,4,3,3,2,13.11819458007812,0.26060622541175826
14136697,36697,06854,1,41.067492,-73.430098,A,1,1,1,3,2,1,5,1,2,1,1,5,4,1963,2,2,3,7,6,2,6,2.365204811096191,0.02258240175635809
14136729,36729,06516,3,41.262644,-72.9438779999999,A,1,1,1,12,7,0,3,2,NA,2,3,4,4,1951,1,2,3,7,4,3,5,4.307878017425537,0.32991296457717556
14137113,37113,06437,2,41.245634,-72.70722,A,2,1,NA,1,4,2,4,1,1,2,1,NA,NA,1936,2,2,3,7,5,2,2,2.218949317932129,0.015474650632655655
14137177,37177,06355,2,41.3540739999999,-71.961584,A,1,1,1,4,3,1,4,2,NA,2,3,5,3,1957,2,2,3,8,2,1,2,6.926052570343018,0.2501696935633246
14137222,37222,06372,2,41.354557,-71.96738,A,2,1,1,4,4,0,2,2,NA,2,1,4,1,1949,2,2,3,6,4,3,3,2.735244035720825,0.051124424734215246
14137233,37233,06371,2,41.3939659999999,-72.380555,A,1,1,1,2,3,0,3,2,NA,2,1,3,2,1942,1,2,3,7,3,3,2,11.73008251190186,0.07752222734662638
14137365,37365,06378,3,41.343831,-71.896028,A,1,1,1,4,2,0,3,2,NA,2,1,3,1,1952,2,2,7,8,4,2,2,7.119411945343018,0.31873206077275695
14137543,37543,06385,1,41.3104909999999,-72.1027169999999,A,1,1,1,2,7,2,5,1,2,1,1,5,NA,1953,2,2,1,4,2,3,2,2.40535044670105,0.05518431809046763
14137643,37643,06379,1,41.34868,-71.843438,A,1,1,1,3,2,0,3,2,NA,1,1,2,1,1940,2,2,3,8,5,3,2,10.93356800079346,0.35897882938689096
14137646,37646,06824,1,41.15344,-73.2411479999999,A,1,1,2,2,5,0,3,NA,NA,2,1,5,4,1983,2,2,4,7,5,2,2,21.378314146671293,0.14392810587820815
14137711,37711,06902,2,41.02375,-73.527023,A,1,1,1,5,7,0,5,2,NA,2,1,5,1,1938,2,2,3,7,5,1,2,12.24789810180664,0.17484900832911204
14138078,38078,06405,2,41.279183,-72.8093609999999,A,1,1,1,2,7,0,4,2,NA,2,1,4,2,1961,1,2,3,9,5,3,2,9.261244773864746,0.18030205357491993
14138207,38207,06405,2,41.2706889999999,-72.8113859999999,A,1,1,1,3,2,0,3,2,NA,2,1,2,2,1960,1,2,3,7,2,4,3,8.565913200378418,0.11243079363867774
14138605,38605,06461,5,41.220686,-73.1040639999999,A,1,1,1,1,6,0,4,2,NA,2,2,4,3,1974,2,2,3,4,2,4,6,7.50070333480835,0.027585209458931694
14138648,38648,06475,2,41.2937489999999,-72.3948319999999,A,1,NA,1,1,4,0,4,2,NA,2,1,3,2,1962,2,2,3,4,5,5,1,8.406063079833984,0.18725814268761112
14138722,38722,06405,5,41.2815289999999,-72.8115269999999,A,1,1,1,2,7,1,5,2,3,2,2,5,3,1951,2,2,3,8,4,3,2,12.06452655792236,0.24464935250319628
14138842,38842,06460,2,41.220534,-73.004929,A,1,1,2,2,5,0,3,NA,NA,2,1,4,3,1951,1,2,3,5,6,3,1,6.763541070098879,0.023769722099269367
14139011,39011,06824,1,41.1361589999999,-73.2605099999999,A,1,1,1,4,5,1,4,2,NA,2,2,5,2,1977,2,1,4,5,5,2,2,4.381144046783447,0.16615157220683005
14139069,39069,06405,1,41.2789059999999,-72.802075,A,1,1,1,9,4,0,3,2,NA,2,1,2,1,1942,2,2,3,8,2,3,3,7.541737079620361,0.039070562285343495
14139204,39204,06371,3,41.291412,-72.3134139999999,A,1,NA,2,2,5,0,3,NA,NA,2,1,3,2,1967,1,2,3,5,5,3,5,20.066587960090636,0.06859818065330354
14139322,39322,06460,1,41.210923,-73.0140839999999,A,1,1,1,2,7,0,4,2,NA,2,1,1,1,1936,1,2,3,9,3,3,1,13.48183917999268,0.23238856954343345
14139393,39393,06385,2,41.351925,-72.1765079999999,A,1,1,1,5,2,0,3,2,NA,2,1,2,2,1951,1,2,3,5,6,4,5,11.17516040802002,0.0353057171278193
14139462,39462,06405,4,41.269908,-72.8282779999999,A,1,1,1,2,2,0,3,2,NA,2,1,2,1,1945,1,2,3,6,4,3,3,4.907136917114258,0.03214902715280952
14139568,39568,06513,2,41.3036129999999,-72.893082,A,1,1,1,1,4,0,4,2,NA,1,3,3,2,1960,1,2,3,7,5,3,5,3.817824602127075,0.051670733414605166
14139635,39635,06405,2,41.264076,-72.7735919999999,A,1,1,1,0,7,0,5,1,1,3,1,5,5,1927,2,2,3,7,6,4,1,1.743019819259644,0.025515452093408962
14139771,39771,06607,3,41.1736319999999,-73.167483,A,1,1,1,1,5,1,3,NA,1,1,2,5,NA,1918,1,2,3,7,3,4,2,15.672974574890137,0.12399311446318316
14139998,39998,06405,4,41.2668779999999,-72.8194989999999,A,1,1,1,4,5,0,3,2,NA,2,1,2,1,1939,1,2,3,9,5,3,3,6.617355823516846,0.041508536295960144
14140072,40072,06405,1,41.260821,-72.793901,A,1,1,1,2,6,1,1,2,NA,2,2,5,3,1968,2,2,3,9,4,2,2,1.122941851615906,0.026653192997710184
14140447,40447,06513,1,41.315123,-72.873125,A,1,1,1,4,3,0,4,2,NA,2,1,4,5,1953,2,2,3,9,2,3,6,6.782308578491211,0.2826577724431067
14140515,40515,06355,1,41.357099,-71.970413,A,1,1,2,2,5,0,3,NA,NA,2,1,3,2,1938,2,2,3,9,4,4,2,21.273919971523284,0.064733260772168
14140854,40854,06405,1,41.260936,-72.839275,A,1,1,1,3,4,3,3,1,1,2,1,5,5,1959,1,2,3,7,5,3,5,8.464805603027344,0.16493976658110573
14141097,41097,06357,3,41.310649,-72.215704,A,1,1,1,1,5,0,4,2,NA,2,2,2,2,1946,1,2,3,4,4,2,2,14.33042335510254,0.129782551270489
14141107,41107,06607,3,41.172398,-73.168259,A,1,1,1,2,5,1,5,1,2,1,1,5,1,1979,1,2,5,6,3,3,5,4.389612197875977,0.15390492064530273
14141157,41157,06516,1,41.2814959999999,-72.944108,A,1,NA,1,1,6,0,4,2,NA,2,1,2,2,1933,2,2,3,4,2,4,1,7.655469417572021,0.18557984431147295
14141483,41483,06405,5,41.283357,-72.810141,A,1,1,1,1,4,0,4,2,NA,2,1,2,1,1963,1,2,3,7,3,3,2,7.361773014068604,0.14559803512347277
14141501,41501,06838,3,41.1225439999999,-73.3157729999999,A,1,1,1,2,2,1,4,2,NA,1,1,5,5,1936,1,2,3,5,4,3,5,4.686204433441162,0.0908142784660213
14141960,41960,06615,3,41.1506919999999,-73.1288389999999,A,1,1,2,2,5,0,3,NA,NA,2,1,5,5,1962,2,2,3,8,3,3,2,23.022169627094268,0.19082702358015471
14141974,41974,06405,3,41.258106,-72.833014,A,1,1,1,2,4,1,2,2,NA,2,1,3,2,1948,1,2,3,7,4,3,3,5.928983688354492,0.06832076203659627
14142425,42425,06475,2,41.274642,-72.3844859999999,A,1,1,1,2,1,0,3,2,NA,1,1,1,1,1952,1,2,3,7,3,2,5,6.457408905029297,0.12578575815115717
14142556,42556,06357,3,41.3135359999999,-72.209564,A,1,1,1,2,5,0,3,2,NA,2,2,2,1,1948,2,2,3,8,2,1,3,4.088514804840088,0.1751123884168613
14142560,42560,06437,1,41.285426,-72.6876809999999,A,1,1,2,2,5,0,3,NA,NA,2,1,5,2,1976,2,2,3,8,5,3,3,8.67579736963272,0.013287999296226182
14142663,42663,06512,2,41.2716909999999,-72.872405,A,1,1,1,2,5,0,2,2,NA,2,1,5,2,1958,2,2,3,7,5,3,1,5.418677806854248,0.25432729183753633
14142962,42962,06405,1,41.2628029999999,-72.7905109999999,A,1,1,1,2,4,0,3,NA,NA,2,1,5,NA,1955,2,2,3,9,6,3,3,15.635292235660552,0.06623080671832718
14142973,42973,06615,1,41.1899009999999,-73.1263409999999,A,1,1,1,3,3,0,2,2,NA,2,2,3,3,1948,2,2,3,5,4,2,3,5.201382160186768,0.11308804030716567
14143157,43157,06405,1,41.261208,-72.7976859999999,A,1,1,1,2,4,1,5,1,1,1,2,4,2,1953,2,2,3,7,4,2,3,2.591376066207886,0.04962044799891939
14143361,43361,06498,5,41.275841,-72.425037,A,2,1,1,3,5,1,2,1,1,2,2,5,4,1946,1,2,3,4,3,4,2,5.849618434906006,0.10921909173885748
14143499,43499,06824,4,41.131134,-73.243071,A,1,1,1,6,4,3,5,1,2,1,2,4,1,1961,2,2,3,7,3,3,3,2.13801908493042,0.07764089194807393
14143589,43589,06902,3,41.0414409999999,-73.508858,A,1,1,1,3,4,0,5,2,4,1,1,2,NA,1925,2,2,3,7,5,2,1,8.695991516113281,0.1102777083848598
14143846,43846,06460,1,41.2235859999999,-72.999705,A,1,1,1,2,4,0,4,2,NA,1,1,1,1,1945,2,2,3,4,2,4,5,4.735302448272705,0.03268613491175113
14144067,44067,06854,1,41.0834139999999,-73.4132579999999,A,1,1,1,4,5,1,3,NA,NA,1,1,5,5,1954,1,2,3,9,6,3,2,9.471721996068956,0.02953793263209842
14144110,44110,06413,2,41.2703899999999,-72.502837,A,1,1,2,2,5,0,3,NA,NA,2,1,4,2,1953,2,2,3,7,5,1,2,8.27120540834427,0.10138362352466157
14144200,44200,06807,2,41.031328,-73.600598,A,1,1,1,3,3,0,3,2,NA,3,1,5,4,1966,1,2,3,7,6,2,3,12.42060279846191,0.17299505558558914
14144428,44428,06379,1,41.353002,-71.847255,A,1,1,1,2,5,1,5,2,NA,2,1,5,5,1962,1,2,3,9,5,1,2,23.90687942504883,0.4771164033137432
14144500,44500,06605,4,41.155521,-73.2333789999999,A,2,1,1,3,4,2,5,1,3,1,2,4,2,1938,1,2,3,8,4,4,3,4.701825141906738,0.09554789576086826
14144546,44546,06460,2,41.1948179999999,-73.0817799999999,A,1,1,1,3,1,0,2,2,NA,1,3,3,3,1946,1,2,3,7,5,3,3,2.389743089675903,0.0925388658174226
14144651,44651,06460,2,41.223957,-73.00302,A,1,1,1,2,4,1,5,1,2,1,1,5,5,1956,2,2,3,7,3,1,2,3.199599981307983,0.08114505876296435
14144727,44727,06512,4,41.249046,-72.8698069999999,A,1,1,1,3,4,0,5,2,NA,2,1,4,2,1951,1,2,3,4,5,3,2,8.377083778381348,0.20950523633098592
14144814,44814,06379,3,41.3725499999999,-71.835661,A,1,NA,1,3,6,0,3,2,NA,2,2,2,1,1943,1,2,3,4,5,3,3,9.193079948425293,0.1749149667714355
14144818,44818,06460,2,41.2190599999999,-73.056916,A,1,1,1,1,5,0,5,2,NA,2,1,4,2,1980,2,2,3,8,4,3,6,7.592455863952637,0.053661468351326194
14144908,44908,06853,1,41.0625369999999,-73.4361559999999,A,1,1,1,2,2,0,3,2,NA,2,1,1,1,1946,1,2,3,7,5,3,6,5.594734191894531,0.050248326708890866
14145121,45121,06513,1,41.3153859999999,-72.873005,A,1,1,1,3,3,0,4,2,NA,2,2,3,3,1935,1,2,4,4,2,3,3,6.462618827819824,0.2853450700483676
14145122,45122,06853,1,41.062266,-73.444456,A,1,1,1,2,5,1,5,1,2,1,1,4,3,1968,2,2,3,7,5,3,3,4.455655097961426,0.04471593890047657
14145140,45140,06516,3,41.234347,-72.975295,A,1,1,1,3,2,0,1,2,NA,1,4,2,1,1940,2,2,3,9,5,4,1,7.343795299530029,0.02559644225105321
14145174,45174,06437,2,41.24949,-72.708561,A,1,1,1,2,5,0,3,2,NA,1,2,2,1,1945,2,2,3,8,6,3,2,9.056047439575195,0.08580104650854321
14145229,45229,06512,1,41.2782029999999,-72.8653599999999,A,1,1,1,3,4,0,4,2,NA,2,1,2,NA,1937,2,2,3,7,2,3,3,3.954556226730347,0.052866327536300946
14145694,45694,06460,1,41.204852,-73.0397349999999,A,1,NA,1,4,5,0,4,2,NA,2,1,4,3,1964,2,2,3,7,5,3,3,9.630558013916016,0.04763046334821147
14145901,45901,06405,1,41.2801979999999,-72.7996349999999,A,1,1,1,2,7,0,5,2,NA,2,2,5,3,1952,2,2,3,7,4,3,3,27.27583885192871,0.154253663444145
14146281,46281,06460,2,41.208053,-73.060129,A,1,1,1,2,5,0,5,2,NA,2,2,5,3,1972,1,1,5,7,5,3,3,2.592408895492554,0.1140309214357147
14146652,46652,06615,3,41.152112,-73.132001,A,1,1,1,2,3,0,3,2,NA,2,2,5,2,1951,2,2,3,7,4,2,2,6.903599739074707,0.10913191025886271
14146731,46731,06854,1,41.082584,-73.413664,A,1,NA,1,4,3,2,5,2,3,1,1,4,3,1926,1,2,3,7,4,1,2,2.910794973373413,0.029200907957778348
14146768,46768,06605,2,41.150091,-73.228969,A,1,1,1,2,3,0,3,2,NA,2,1,5,1,1940,2,2,3,6,3,4,1,9.41677188873291,0.1460388979514722
14146787,46787,06378,3,41.341878,-71.899015,A,1,1,1,0,4,0,3,2,NA,2,1,3,1,1933,2,2,3,8,3,3,1,8.911303520202637,0.3123382946510886
14147066,47066,06605,2,41.15252,-73.227288,A,1,1,1,3,5,0,3,2,NA,1,2,2,2,1975,2,2,3,9,5,3,2,5.461532592773438,0.22474300759910046
14147118,47118,06605,4,41.156281,-73.230734,A,1,1,1,4,1,0,4,2,NA,2,1,3,3,1979,1,2,2,9,3,2,3,5.026968955993652,0.1334906415018504
14147136,47136,06460,1,41.202233,-73.0799379999999,A,1,1,1,2,5,0,4,2,NA,2,1,2,2,1953,1,2,3,5,4,2,2,13.01209926605225,0.4521938176411291
14147258,47258,06880,2,41.110438,-73.352845,A,2,1,1,5,3,1,5,1,3,1,1,5,2,1940,1,2,3,8,6,3,3,5.436160564422607,0.14709782860823048
14147571,47571,06605,3,41.154325,-73.226748,A,1,1,1,2,4,0,3,2,NA,2,3,5,4,1988,1,2,3,5,4,2,3,5.934158802032471,0.27790157176178465
14147959,47959,06830,2,41.029431,-73.604212,A,1,1,1,4,2,0,3,2,NA,2,1,2,1,1972,1,2,3,9,6,5,1,12.34369468688965,0.173526604644991
14147989,47989,06870,3,41.0306909999999,-73.571228,A,1,1,1,3,4,0,4,2,NA,1,2,2,2,1940,2,2,3,9,5,2,2,1.701131105422974,0.05937628890154687
14148169,48169,06820,1,41.0565959999999,-73.4572799999999,A,1,1,1,3,3,1,5,1,1,1,1,1,3,1950,1,2,3,9,6,4,1,3.469725608825684,0.0076334706800542124
14148253,48253,06615,2,41.1529349999999,-73.119259,A,1,1,1,2,3,0,3,2,NA,2,2,4,3,1933,2,2,3,8,3,2,2,7.444188594818115,0.13046186305057395
14148281,48281,06516,3,41.25974,-72.9408679999999,A,1,1,1,5,4,1,4,2,2,2,2,3,3,1944,1,2,3,4,4,1,2,3.256314992904663,0.09064912763335564
14148450,48450,06460,2,41.209561,-73.061107,A,1,1,1,2,3,0,4,2,NA,2,1,1,1,1936,1,2,3,5,3,4,1,5.086523532867432,0.2240856653544636
14148482,48482,06357,1,41.306922,-72.23712,A,2,1,1,1,4,0,3,2,NA,2,1,2,1,1951,2,2,3,7,3,3,2,11.56871128082275,0.21617346448439115
14148492,48492,06340,3,41.3402299999999,-72.0553759999999,A,1,1,1,2,5,1,4,1,2,1,3,3,1,1985,2,2,3,7,3,5,1,6.144580841064453,0.253576297996792
14148524,48524,06516,4,41.259137,-72.9435859999999,A,2,1,1,2,5,2,2,1,1,3,1,5,3,1959,2,2,3,7,4,2,2,3.459652662277222,0.10527328088219927
14148734,48734,06443,5,41.2723689999999,-72.592718,A,1,1,1,3,7,2,5,1,1,1,3,4,2,1948,2,2,3,9,4,3,3,4.73723316192627,0.1514741989675653
14148834,48834,06443,5,41.2731509999999,-72.590674,A,1,1,1,2,7,0,5,2,NA,2,1,1,1,1954,2,2,3,10,4,4,3,6.745567321777344,0.075983535575
14148968,48968,06855,4,41.093964,-73.403734,A,1,1,1,2,6,0,5,2,NA,1,1,2,2,1942,1,2,3,8,6,2,2,1.197015404701233,0.012551824214482022
14149092,49092,06880,2,41.115106,-73.374965,A,1,1,1,2,3,0,5,2,NA,1,2,3,2,1934,1,2,3,7,6,4,1,4.337018966674805,0.05987936781558452
14149118,49118,06615,2,41.176581,-73.137789,A,1,NA,1,5,5,1,5,2,NA,1,2,5,5,1954,1,1,7,4,2,3,6,3.995723009109497,0.44411456723630344
14149174,49174,06854,2,41.089024,-73.415317,A,1,2,1,2,7,2,5,1,3,1,1,5,NA,1933,2,2,1,4,2,3,2,3.332561254501343,0.19532349244741545
14149241,49241,06615,3,41.173214,-73.139317,A,1,1,1,3,3,0,3,2,NA,1,3,5,5,1967,2,2,1,7,3,3,2,3.340017557144165,0.3797581707204795
14149526,49526,06340,2,41.3574699999999,-72.083984,A,1,1,1,1,2,0,3,2,NA,2,1,3,2,1973,1,2,3,5,4,4,1,6.945964336395264,0.03688387980999869
14149543,49543,06516,5,41.236699,-72.986528,A,1,1,1,2,2,2,3,1,1,1,2,4,4,1930,1,2,3,7,1,3,2,2.842294216156006,0.06938676048909327
14149638,49638,06824,2,41.132642,-73.252414,A,1,1,1,2,4,1,5,1,2,1,1,2,1,1921,1,2,3,8,6,3,3,2.407422065734863,0.2559819713600747
14150395,50395,06340,2,41.3557199999999,-72.08395,A,1,1,1,2,6,0,3,2,NA,2,2,2,2,1934,1,2,3,8,3,5,1,5.625694274902344,0.01527928368822389
14150402,50402,06902,2,41.0312509999999,-73.531086,A,1,1,1,2,7,1,5,1,2,1,1,5,5,1946,2,2,3,9,5,3,2,3.687752723693848,0.040090217521045406
14150816,50816,06880,1,41.126631,-73.339763,A,1,1,1,1,2,0,4,2,NA,2,1,4,2,1964,1,2,3,9,6,4,3,12.80495357513428,0.25970421654462844
14150928,50928,06460,4,41.1929329999999,-73.1045639999999,A,1,1,1,3,4,0,4,2,NA,2,2,4,3,1966,1,2,7,7,4,3,3,5.53540563583374,0.04648967936794288
14151655,51655,06443,2,41.278427,-72.570157,A,1,1,2,2,5,0,3,NA,NA,2,1,5,2,1965,2,1,3,9,5,2,2,66.16785356292725,0.3789420737781581
14151888,51888,06824,1,41.138923,-73.265043,A,1,NA,1,2,2,0,5,2,NA,1,2,2,1,1976,1,2,3,7,5,3,3,3.746274471282959,0.12978729936512112
14152244,52244,06357,3,41.299723,-72.2136059999999,A,1,1,1,3,3,0,3,2,NA,2,2,2,2,1952,1,2,3,5,5,4,3,12.00335025787354,0.12889901794167363
14152257,52257,06475,4,41.321517,-72.361714,A,1,1,1,3,3,0,4,2,NA,2,2,2,1,1957,2,2,3,4,3,4,1,10.25458335876465,0.12222849227034352
14152466,52466,06357,3,41.313536,-72.209564,A,1,NA,1,3,4,0,3,2,NA,3,2,3,2,1928,1,2,7,4,5,3,5,4.088514804840088,0.1751123884168613
14152508,52508,06460,2,41.2098379999999,-73.0594899999999,A,1,1,1,3,3,0,5,2,NA,2,1,2,1,1941,2,2,7,7,5,3,3,5.432821750640869,0.1818249237787106
14152571,52571,06378,3,41.3462389999999,-71.899837,A,1,1,1,2,5,2,3,2,NA,3,2,3,2,1964,1,2,3,8,5,3,3,7.655617713928223,0.2165419775907833
14152732,52732,06870,2,41.0277779999999,-73.5605589999999,A,1,1,1,1,5,1,5,1,2,2,1,4,4,1950,2,2,3,9,5,3,3,8.824538230895996,0.25213801580799605
14152914,52914,06405,2,41.266838,-72.843805,A,1,1,1,3,4,1,3,1,1,3,1,4,3,1985,2,2,3,8,5,3,2,8.246682167053223,0.21496213691332475
14152947,52947,06838,3,41.1225439999999,-73.3157729999999,A,1,1,1,2,4,0,3,2,NA,2,1,5,2,1982,2,2,3,8,6,3,6,4.686204433441162,0.0908142784660213
14153668,53668,06460,3,41.19127,-73.0855179999999,A,1,1,1,2,3,2,4,1,3,1,1,5,5,1975,2,2,3,10,5,3,2,2.297291278839111,0.046419598703784135
14153925,53925,06340,3,41.340719,-72.049084,A,1,1,1,2,5,0,4,2,NA,1,3,3,3,1949,2,2,3,4,1,3,3,4.433817386627197,0.4643661200220127
14153943,53943,06443,1,41.277684,-72.554394,A,1,1,1,11,5,0,4,2,NA,2,1,1,1,1964,2,2,3,6,5,4,3,6.932034969329834,0.07354418424648229
14154169,54169,06513,1,41.3153379999999,-72.8730269999999,A,1,1,1,2,3,1,4,2,NA,2,2,4,4,1954,1,2,4,5,2,3,2,6.559878826141357,0.2851035347810183
14154294,54294,06854,2,41.091105,-73.415442,A,1,1,1,2,5,0,4,2,NA,2,2,3,2,1957,1,2,1,4,4,4,2,4.922106742858887,0.2050077013440905
14154338,54338,06880,3,41.1092149999999,-73.3546269999999,A,1,1,1,2,4,0,3,2,NA,1,3,2,2,1971,2,2,3,9,6,4,1,3.388736963272095,0.08270961601643255
14154391,54391,06855,4,41.097709,-73.400196,A,1,1,1,2,4,0,4,2,NA,2,1,2,2,1923,2,2,3,6,2,3,3,6.566451072692871,0.20532165884130843
14154787,54787,06437,2,41.256872,-72.697804,A,1,NA,1,2,5,2,4,2,NA,2,2,3,3,1961,1,2,3,8,5,2,2,20.7281551361084,0.13654858370947773
14154969,54969,06615,1,41.1564929999999,-73.1178129999999,A,1,NA,1,1,5,0,3,2,NA,2,2,4,3,1939,1,2,3,5,3,3,3,9.583077430725098,0.19498550630547878
14155365,55365,06405,2,41.2690959999999,-72.807905,A,1,1,1,2,4,0,4,2,NA,3,2,5,3,1972,2,2,3,8,5,1,1,5.664224624633789,0.08061129916516215
14155542,55542,06413,1,41.276499,-72.521072,A,1,1,1,3,1,0,4,2,NA,1,1,2,2,1963,2,2,3,5,5,3,1,5.909143924713135,0.17435831747499195
14155658,55658,06355,2,41.3595329999999,-71.958364,A,1,1,1,2,4,0,4,2,NA,2,1,5,2,1948,1,2,3,8,4,2,2,17.85446929931641,0.2844295360308114
14155987,55987,06870,3,41.0273329999999,-73.5711,A,1,1,1,2,6,2,4,1,1,1,4,2,1,1946,1,2,3,9,5,3,2,3.795291423797607,0.08698074132086041
14156010,56010,06405,4,41.27414,-72.821667,A,1,1,2,2,5,0,3,NA,NA,2,1,5,4,1978,2,2,3,6,4,3,2,22.33541771631241,0.28652029205111534
14156033,56033,06516,4,41.2362159999999,-72.982397,A,1,NA,1,5,4,0,5,2,NA,2,1,2,2,1950,1,2,3,4,4,4,3,5.069705486297607,0.06563852613327395
14156280,56280,06405,2,41.2620689999999,-72.848166,A,1,1,1,2,2,0,4,2,NA,2,1,4,2,1941,2,2,3,4,5,3,5,12.39788246154785,0.10038106430358137
14156358,56358,06385,1,41.315376,-72.107382,A,1,1,1,2,1,0,3,2,NA,2,1,1,1,1955,1,2,3,4,2,3,1,11.72359275817871,0.21657832485635492
14156414,56414,06824,3,41.1214719999999,-73.270115,A,1,1,1,2,6,1,3,1,1,1,2,5,5,1961,2,2,3,7,6,2,2,1.810759425163269,0.0462305301287829
14156499,56499,06855,4,41.0883779999999,-73.4000489999999,A,1,1,1,3,3,0,4,2,NA,2,1,4,2,1943,2,2,3,8,5,1,2,2.650686264038086,0.023460989639250158
14156599,56599,06385,2,41.309894,-72.14394,A,1,1,1,2,5,0,4,2,NA,2,2,5,4,1960,1,2,3,8,5,2,2,9.96129322052002,0.17455206079992958
14156800,56800,06516,1,41.275039,-72.937157,A,1,1,1,2,3,1,4,1,1,2,1,4,4,1957,1,2,3,5,3,3,3,5.388226985931396,0.03580656797027961
14156852,56852,06820,1,41.063773,-73.481403,A,1,1,2,2,5,0,3,NA,NA,2,1,5,4,1984,2,2,3,7,6,5,1,14.591666498317718,0.20417926741621162
